Subject_ID,Skill_Hand,Skill_Computed,Sgm_ID,Dem,GQ_X,GQ_Y,GQ_Z,GQ_RX,GQ_RY,GQ_RZ,avg_F_X,avg_F_Y,avg_F_Z,avg_T_X,avg_T_Y,avg_T_Z,max_F_X,max_F_Y,max_F_Z,max_T_X,max_T_Y,max_T_Z,Pressure_Thumb,Pressure_Index,Pressure_Middle,Pressure_Ring,Pressure_Pinky,Pressure_Palm,max_subsegments,subsegm_X,subsegm_Y,subsegm_Z,avg_VR_Skill,avg_VR_TaskPace,avg_VR_pbCoord,avg_VR_pbGrasp,avg_VR_pbMove,avg_VR_EstimatedFT
49,1,0,2,11,0.51622,0.85821,0.10757,0.04594,0.166,0.19164,5.0165,3.3735,-2.3761,0.36437,-0.57454,-0.074725,23.388,15.133,0.47305,1.8236,0.063256,0.0046498,0,58,32.333,12.5,5.75,3.9333,9,8,5,9,3,2,0,0,0,2
49,1,0,2,12,0.27936,1.3366,0.1346,0.19794,0.14617,0.34033,2.2127,4.3553,-2.6399,0.47218,-0.31715,-0.023567,15.155,21.814,0.79145,2.5594,0.059096,0.006635,0,48.417,24.167,21.583,4.25,5.7111,9,8,5,9,4,2,0,0,0,2
49,1,0,2,13,0.75076,0.84435,0.63135,0.14538,0.20175,0.13185,3.372,3.6495,-0.36128,0.39633,-0.41057,-0.048216,18.283,15.187,2.7711,1.8103,0.05102,0.0043042,0,53.25,48.417,27.75,6.9167,6.6889,9,8,5,9,4,2,0,0,0,2
50,1,0,2,1,0.00054143,1.4213,0.0010658,0.7679,0.53587,0.599,3.501,4.7129,-1.4881,0.49978,-0.35787,-0.017906,19.792,22.009,0.84818,2.5648,0.042454,0.007057,0,3.4167,1.6667,4.1667,3.25,0.53333,6,5,6,6,4,1,0,0,0,2
50,1,0,2,2,0.14373,2.2548,0.10728,0.010002,0.020029,0.0090913,2.1654,3.2153,-0.31835,0.31481,-0.24319,-0.0060185,8.7953,10.888,0.42974,1.2455,0.070988,0.0080145,0,10.583,0.25,4.8333,4.25,2.2889,6,5,6,6,4,2,0,0,0,2
50,1,0,2,3,0.59503,1.6578,0.17623,0.017134,0.10651,0.012306,1.8257,2.0023,0.30919,0.20733,-0.20559,-0.016688,9.7208,8.2327,2.8328,0.9552,0.06273,0.010043,0,12.583,0,7.5,4.0833,5.1333,6,5,6,6,4,1,0,1,0,2
50,1,0,2,4,0.0061392,0.98688,0.036869,0.035155,0.4787,0.035421,1.5854,3.302,0.24562,0.35201,-0.23044,-0.012681,7.8695,10.68,3.0395,1.1566,0.098244,0.011445,0,14.167,2.3333,0.83333,2.3333,0.125,6,5,6,6,4,2,0,0,0,2
50,1,0,2,5,0.0066916,2.9231,0.50088,1.6172,0.99244,1.6253,2.077,2.7395,0.93902,0.29149,-0.30406,-0.028246,13.509,9.7011,5.4286,1.1457,0.090034,0.013702,0,4.0833,0,2.3333,2.4167,0.21875,6,5,6,6,4,1,0,0,0,2
50,1,0,2,6,0.047121,2.4486,0.057633,0.28042,0.56931,0.29644,2.5437,3.4235,-0.30762,0.38825,-0.30649,-0.025362,9.8757,11.206,2.8761,1.2739,0.077166,0.0088636,0,3.25,0.25,0.58333,2.3333,0.065789,6,5,6,6,4,2,0,0,0,2
50,1,0,2,7,0.042836,1.9825,0.061611,0.1704,0.5599,0.18695,2.7983,1.4607,-0.27028,0.19356,-0.39519,-0.0046859,12.945,6.8166,3.1508,0.80261,0.085302,0.15264,0,4.5833,0.25,1.9167,2.3333,0.24444,6,5,6,6,5,2,0,0,0,2
51,1,0,2,1,0.051079,0.022646,0.14066,0.18145,0.055962,0.11661,1.5163,0.71842,-0.47615,0.074955,-0.20048,-0.026449,10.193,4.1009,0.90453,0.46783,0.085246,0.0063814,0.33333,48.583,10.417,6.9167,3.5,0.3125,21,19,21,10,3,1,0,0,0,2
51,1,0,2,2,0.12685,0.11436,0.077879,0.057351,0.042029,0.25323,1.0923,0.25474,-0.11554,-0.0036019,-0.17393,-0.026834,11.952,3.5672,2.4293,0.27219,0.12165,0.031283,0,1.8333,1.0833,0.33333,2.5833,0.125,21,19,21,10,4,1,0,0,0,2
51,1,0,2,3,0.26403,0.064302,0.49377,0.11875,0.075318,0.74313,0.90402,0.5841,-0.027283,0.079082,-0.22904,-0.033403,9.9992,4.333,0.75291,0.49746,0.11229,0.013453,0,33.667,5.5833,1.6667,2.5,0.42222,21,19,21,10,2,1,0,1,0,2
51,1,0,2,4,0.30271,0.12021,0.26701,0.37477,0.32541,0.40463,1.2975,0.42812,-0.08071,0.067401,-0.19749,-0.030201,9.9956,4.3506,0.56746,0.54765,0.097607,0.0021937,0.25,43.583,7.25,2.9167,5.5,3.0667,21,19,21,10,4,2,0,0,0,2
51,1,0,2,5,0.065219,0.034673,0.47717,0.029487,0.31125,0.32862,0.71294,0.36842,-0.48386,0.066519,-0.11451,-0.024014,11.089,7.6592,0.54309,0.91242,0.10668,0.0029407,0,58.167,3.8333,0.66667,2.8333,0.9375,21,19,21,10,3,2,0,0,0,2
51,1,0,2,6,0.040514,0.17881,2.1784,0.021221,0.069283,0.04529,1.2195,0.98024,-0.62334,0.093645,-0.17229,-0.021369,12.18,6.578,0.76327,0.59891,0.27634,0.0056367,1.25,32.5,6.0833,4.4167,5.5833,1.0625,21,19,21,10,2,2,0,0,0,1
51,1,0,2,7,0.0062552,0.040535,0.4233,0.071649,0.16884,0.45084,0.68933,-0.20744,0.049146,-0.013005,-0.14516,-0.025759,8.6673,2.2779,0.57886,0.17407,0.13124,0.0016962,0,51,11,4.9167,3.5833,0.46875,21,19,21,10,3,2,0,0,0,2
51,1,0,2,8,0.20704,0.070545,0.57814,0.031373,0.22287,0.53104,0.54424,-0.022353,0.031468,0.023697,-0.16991,-0.036694,12.129,3.3012,0.70794,0.43714,0.12031,0.0021371,0.83333,17.833,2.75,0,2.9167,0.15625,21,19,21,10,4,2,0,0,0,2
51,1,0,2,9,0.13512,0.043993,1.1414,0.047897,0.43693,0.27289,0.31248,-0.093757,-0.34848,0.018871,-0.11685,-0.025967,8.8815,1.913,0.64312,0.28909,0.10419,0.0013054,1.25,25.583,4.9167,4.4167,3.75,0.125,21,19,21,10,4,2,0,1,0,2
51,1,0,2,10,0.067813,0.027739,0.2605,0.020331,0.086554,0.092014,0.67491,-0.32771,0.075424,0.0030519,-0.16176,-0.03552,8.6268,1.197,0.84738,0.16633,0.091423,0.0017122,0,28.917,4.4167,0.66667,2.9167,0.34375,21,19,21,10,4,2,0,0,0,2
51,1,0,2,11,0.064408,0.086971,0.65744,0.0088044,0.066244,0.17783,0.98065,0.1699,0.077258,0.026049,-0.2138,-0.035517,12.656,4.0063,1.6692,0.45458,0.10866,0.0059316,0,3.9167,0.58333,0.25,2.6667,0.25,21,19,21,10,4,2,0,0,0,2
51,1,0,2,12,0.0077091,0.047545,0.78974,0.19868,0.31971,0.6669,0.87182,0.15095,0.15718,0.03317,-0.10723,-0.018608,10.477,2.1682,0.8049,0.26235,0.10487,0.0081616,0.25,53.667,11.333,4.9167,3.4167,0.8,21,19,21,10,3,1,0,0,0,2
52,1,1,2,1,1.0665,2.3921,0.067155,0.44456,0.51768,0.069366,1.5351,2.4611,0.3213,0.26649,-0.17805,-0.014614,9.2472,9.4138,0.82365,1.0837,0.058956,0.01083,0,51.833,15.25,7.5833,2.5833,1.0667,1,1,1,1,3,2,0,0,0,2
52,1,1,2,2,0.75003,0.26826,0.0061189,0.096,0.21975,0.2078,1.1949,2.4366,0.087063,0.24754,-0.13648,-0.0072435,7.6876,10.536,0.71609,1.2132,0.036838,0.0054699,0,60.833,19.083,12,2.5833,1.6222,1,1,1,1,4,2,0,0,0,2
52,1,1,2,3,0.50197,1.0622,0.016724,0.39609,0.43319,0.34673,3.1245,3.328,0.51154,0.34166,-0.39577,-0.038418,20.24,11.455,2.4534,1.3047,0.038391,0.0048723,0,49.917,34.667,12.583,4.8333,1.6563,1,1,1,1,3,2,0,0,0,2
52,1,1,2,4,0.50352,0.74213,0.023428,0.52065,1.7682,0.54069,3.0564,2.5094,-0.36404,0.24359,-0.32468,-0.030932,15.767,10.801,0.61257,1.2492,0.021403,0.0094307,0,70,18.667,5.9167,2.75,1,1,1,1,1,3,2,0,0,0,1
52,1,1,2,5,0.43757,0.42742,0.058791,0.32913,0.46544,0.23951,0.88139,1.5604,0.96567,0.1754,-0.15207,-0.017451,11.176,7.5113,4.246,0.86912,0.062255,0.014984,0.25,68.167,25.5,11.167,3.9167,4.4889,1,1,1,1,3,2,0,0,0,1
52,1,1,2,6,0.59581,0.50377,0.1631,0.51297,0.27673,0.66751,0.56782,2.3058,0.024032,0.1932,-0.1142,-0.01221,8.6815,11.473,0.71599,1.3148,0.070085,0.0030554,0,43.25,16.75,8.75,4.5833,9,1,1,1,1,2,2,0,0,0,1
52,1,1,2,7,0.94607,0.48014,0.024249,0.18118,0.49467,0.11207,1.9107,3.0688,-0.013504,0.31001,-0.23382,-0.011477,11.717,13.082,0.54318,1.4014,0.056182,0.0096872,0,61.333,49.833,13.083,5.9167,1.3333,1,1,1,1,5,2,0,0,0,2
52,1,1,2,8,0.86828,0.094389,0.035469,0.39207,0.82412,0.49714,2.0844,1.368,-0.27604,0.12479,-0.23047,-0.027389,14.638,5.7904,0.63135,0.5958,0.056583,0.0019755,0.5,1.25,3.9167,1.5833,0.58333,0.1875,1,1,1,1,5,2,0,0,0,2
